,연령대,성별,지역,가입경로,마케팅동의,회원구분,총구매금액,실결제금액,매장방문수,적립금,사용적립금,탈퇴여부
3506,미입력,미입력,선택,pc,F,전화주문 고객,648510.0,571240.0,0.0,0.0,0.0,T
3956,미입력,남자,선택,pc,F,전화주문 고객,254320.0,102680.0,2.0,1000.0,0.0,F
1783,미입력,미입력,선택,pc,F,전화주문 고객,131420.0,111720.0,0.0,0.0,0.0,F
448,미입력,미입력,선택,pc,F,VIP,292830.0,292830.0,0.0,6600.0,0.0,T
24,미입력,남자,선택,pc,F,전화주문 고객,101870.0,101870.0,0.0,1000.0,0.0,F
430,미입력,미입력,선택,pc,F,전화주문 고객,146260.0,146260.0,0.0,1000.0,0.0,F
140,미입력,미입력,미입력,pc,F,일반,63070.0,62070.0,0.0,1600.0,1000.0,F
2954,미입력,미입력,미입력,pc,F,사업자,394140.0,315540.0,2.0,3190.0,0.0,T
840,미입력,미입력,선택,pc,F,전화주문 고객,261870.0,235870.0,0.0,0.0,0.0,F
3179,미입력,미입력,선택,pc,F,사업자,93500.0,84500.0,0.0,1430.0,0.0,F
1,미입력,남자,미입력,mobile,F,일반,63070.0,62070.0,2.0,1600.0,1000.0,F
3974,미입력,남자,선택,pc,F,전화주문 고객,80070.0,80070.0,1.0,1000.0,0.0,F
3332,미입력,미입력,선택,pc,F,사업자,518150.0,423850.0,0.0,2980.0,0.0,T
2158,미입력,미입력,선택,pc,F,사업자,2146080.0,1412330.0,2.0,24790.0,23590.0,T
1102,미입력,미입력,선택,pc,F,사업자,505500.0,461390.0,8.0,12410.0,11610.0,T
595,미입력,미입력,미입력,pc,F,일반,98360.0,98360.0,2.0,9264.0,0.0,F
2286,미입력,미입력,선택,pc,F,전화주문 고객,759750.0,600350.0,0.0,0.0,0.0,F
3232,미입력,미입력,선택,pc,F,전화주문 고객,344270.0,299970.0,0.0,0.0,0.0,T
3627,미입력,미입력,선택,pc,F,사업자,53900.0,47430.0,0.0,2410.0,0.0,T
1364,미입력,미입력,선택,pc,F,사업자,129300.0,115700.0,1.0,1400.0,0.0,T
2256,미입력,미입력,선택,pc,F,사업자,3062550.0,2356930.0,10.0,56650.0,0.0,F
2403,미입력,미입력,선택,pc,F,전화주문 고객,288730.0,250630.0,0.0,0.0,0.0,F
1341,미입력,미입력,미입력,pc,F,일반,33120.0,32120.0,2.0,1200.0,1000.0,T
3628,미입력,미입력,선택,pc,F,사업자,2150400.0,1887040.0,0.0,12770.0,12670.0,F
1221,미입력,미입력,선택,pc,F,전화주문 고객,259770.0,209870.0,0.0,0.0,0.0,T
3144,미입력,미입력,선택,pc,F,사업자,1574910.0,1366950.0,11.0,6560.0,6460.0,T
3120,미입력,미입력,선택,pc,F,사업자,149220.0,131820.0,0.0,3610.0,0.0,T
2343,미입력,미입력,선택,pc,F,딜러 유치 회원,498230.0,391840.0,0.0,9860.0,6760.0,T
3304,미입력,미입력,선택,pc,F,전화주문 고객,68200.0,55200.0,0.0,0.0,0.0,F
500,미입력,미입력,선택,pc,F,전화주문 고객,240830.0,240830.0,0.0,0.0,0.0,F
136,미입력,미입력,미입력,pc,F,일반,57850.0,57850.0,0.0,1500.0,0.0,T
692,미입력,미입력,선택,pc,F,사업자,1510380.0,1489460.0,16.0,25820.0,20920.0,T
1049,미입력,미입력,선택,pc,F,전화주문 고객,465250.0,372610.0,0.0,0.0,0.0,T
1070,미입력,여자,선택,pc,F,사업자,190120.0,190120.0,1.0,1800.0,0.0,F
2099,미입력,미입력,선택,pc,F,사업자,121080.0,89080.0,0.0,2820.0,0.0,T
3702,미입력,미입력,미입력,pc,F,일반,56100.0,49370.0,0.0,0.0,0.0,T
3868,50대,여자,경기,pc,F,일반,53000.0,50000.0,0.0,0.0,0.0,F
1114,미입력,미입력,선택,pc,F,사업자,477190.0,165090.0,1.0,4300.0,0.0,T
1440,미입력,미입력,선택,pc,F,전화주문 고객,132500.0,103300.0,0.0,0.0,0.0,F
471,미입력,미입력,선택,pc,F,사업자,61900.0,61900.0,6.0,2200.0,0.0,T
679,미입력,미입력,미입력,pc,F,일반,720930.0,637020.0,0.0,4000.0,0.0,T
1657,미입력,미입력,선택,pc,F,사업자,78870.0,0.0,0.0,1000.0,0.0,T
510,미입력,미입력,선택,pc,F,사업자,115860.0,115860.0,2.0,3200.0,0.0,T
459,미입력,여자,선택,pc,F,사업자,252280.0,250980.0,21.0,3100.0,1300.0,T
2468,미입력,미입력,선택,pc,F,전화주문 고객,115700.0,0.0,0.0,0.0,0.0,F
574,미입력,미입력,선택,pc,F,전화주문 고객,166300.0,166300.0,0.0,0.0,0.0,F
246,미입력,미입력,선택,pc,F,전화주문 고객,118250.0,118250.0,0.0,1000.0,0.0,F
3406,미입력,미입력,선택,pc,F,전화주문 고객,779940.0,715340.0,0.0,0.0,0.0,F
1593,미입력,미입력,선택,pc,F,전화주문 고객,179310.0,0.0,0.0,0.0,0.0,F
3784,40대,미입력,선택,pc,F,사업자,2145640.0,1926600.0,3.0,15800.0,15600.0,F
1347,미입력,미입력,선택,pc,F,전화주문 고객,123420.0,103720.0,0.0,0.0,0.0,F
2660,미입력,미입력,선택,pc,F,전화주문 고객,515180.0,430880.0,0.0,0.0,0.0,F
647,미입력,미입력,선택,pc,F,전화주문 고객,323220.0,323220.0,0.0,0.0,0.0,F
2244,미입력,미입력,선택,pc,F,사업자,171240.0,126740.0,0.0,1860.0,0.0,T
1104,미입력,미입력,선택,pc,F,사업자,323870.0,292270.0,5.0,2700.0,2200.0,T
2392,미입력,미입력,선택,pc,F,사업자,260200.0,29700.0,0.0,1590.0,0.0,T
3880,미입력,미입력,선택,pc,F,사업자,80200.0,0.0,0.0,0.0,0.0,F
1616,미입력,미입력,선택,pc,F,딜러 유치 회원,4164590.0,2979460.0,1.0,61180.0,60980.0,T
3523,미입력,미입력,선택,pc,F,전화주문 고객,56980.0,50710.0,0.0,0.0,0.0,T
329,미입력,미입력,선택,pc,F,사업자,247800.0,246400.0,6.0,2400.0,1400.0,T
90,미입력,남자,선택,pc,F,전화주문 고객,20370.0,20370.0,0.0,1000.0,0.0,F
3209,미입력,미입력,선택,pc,F,전화주문 고객,407480.0,362580.0,0.0,0.0,0.0,F
3199,미입력,미입력,미입력,pc,F,일반,7519780.0,5171110.0,12.0,68770.0,67670.0,F
3442,미입력,미입력,선택,pc,F,사업자,328940.0,299040.0,1.0,2070.0,0.0,T
2539,미입력,미입력,선택,pc,F,전화주문 고객,151070.0,121070.0,0.0,0.0,0.0,F
1130,미입력,미입력,선택,pc,F,사업자,121500.0,103170.0,0.0,1400.0,0.0,T
3458,미입력,미입력,미입력,pc,F,일반,75900.0,75900.0,0.0,2510.0,0.0,F
3607,미입력,미입력,선택,pc,F,사업자,961970.0,858300.0,1.0,17810.0,17210.0,F
2851,미입력,미입력,선택,pc,F,사업자,185720.0,149520.0,0.0,4840.0,0.0,F
1685,미입력,미입력,선택,pc,F,사업자,1534750.0,1349850.0,11.0,7300.0,5300.0,F
2198,미입력,미입력,선택,pc,F,전화주문 고객,486630.0,430530.0,0.0,0.0,0.0,F
3652,미입력,미입력,미입력,pc,F,일반,1059750.0,835340.0,0.0,5130.0,0.0,T
1039,미입력,미입력,선택,pc,F,사업자,363500.0,302600.0,1.0,2300.0,0.0,T
3535,미입력,미입력,선택,pc,F,전화주문 고객,265760.0,0.0,0.0,0.0,0.0,T
412,미입력,미입력,미입력,pc,F,일반,500590.0,500590.0,10.0,7300.0,0.0,F
2762,미입력,미입력,미입력,pc,F,전화주문 고객,5000.0,5000.0,0.0,0.0,0.0,F
2359,미입력,미입력,선택,pc,F,사업자,313300.0,194900.0,0.0,6080.0,0.0,T
2278,미입력,미입력,선택,pc,F,전화주문 고객,520900.0,405900.0,0.0,0.0,0.0,F
3098,미입력,미입력,미입력,pc,F,사업자,92000.0,75000.0,3.0,1360.0,0.0,T
2805,미입력,미입력,미입력,pc,F,일반,1203280.0,1087080.0,13.0,7430.0,0.0,F
2981,미입력,미입력,미입력,pc,F,전화주문 고객,238500.0,208500.0,0.0,0.0,0.0,T
3910,40대,남자,서울,pc,F,사업자,218800.0,216800.0,0.0,0.0,0.0,F
3235,미입력,미입력,선택,pc,F,전화주문 고객,108000.0,83000.0,0.0,0.0,0.0,F
3409,미입력,미입력,선택,pc,F,일반,51700.0,51700.0,0.0,1250.0,0.0,F
54,미입력,남자,선택,pc,F,전화주문 고객,145500.0,145500.0,0.0,1000.0,0.0,F
563,미입력,미입력,선택,pc,F,전화주문 고객,216850.0,216850.0,0.0,0.0,0.0,F
2133,미입력,미입력,선택,pc,F,전화주문 고객,810390.0,681190.0,0.0,0.0,0.0,F
2874,미입력,미입력,미입력,pc,F,사업자,800420.0,638830.0,12.0,5720.0,5120.0,T
2875,미입력,미입력,선택,pc,F,사업자,944960.0,846850.0,0.0,7510.0,6110.0,F
3387,미입력,미입력,선택,pc,F,사업자,90280.0,54280.0,0.0,2610.0,0.0,T
2527,미입력,미입력,선택,pc,F,사업자,362680.0,328450.0,0.0,5830.0,4230.0,T
3039,미입력,미입력,미입력,pc,F,사업자,118740.0,56740.0,0.0,1270.0,0.0,F
70,미입력,남자,선택,pc,F,전화주문 고객,170670.0,62500.0,0.0,1000.0,0.0,F
2692,미입력,미입력,선택,pc,F,사업자,83790.0,53790.0,0.0,2060.0,0.0,T
3241,미입력,미입력,선택,pc,F,일반,363150.0,331150.0,0.0,4710.0,0.0,T
1604,미입력,미입력,선택,pc,F,전화주문 고객,16150.0,12750.0,0.0,0.0,0.0,F
1201,미입력,미입력,선택,pc,F,전화주문 고객,76400.0,61900.0,0.0,0.0,0.0,F
2675,미입력,미입력,선택,pc,F,전화주문 고객,1395400.0,1190980.0,0.0,0.0,0.0,F
1886,미입력,미입력,선택,pc,F,전화주문 고객,116000.0,98600.0,0.0,0.0,0.0,T
344,미입력,미입력,선택,pc,F,사업자,86660.0,86660.0,1.0,1400.0,0.0,T
3560,미입력,미입력,선택,pc,F,사업자,257400.0,238390.0,0.0,6730.0,0.0,T
714,미입력,미입력,선택,pc,F,사업자,49700.0,54700.0,6.0,1000.0,0.0,T
1568,미입력,미입력,미입력,pc,F,일반,14660.0,11560.0,0.0,1000.0,0.0,T
1651,미입력,미입력,선택,pc,F,사업자,517200.0,455680.0,1.0,11320.0,7120.0,T
1466,미입력,미입력,선택,pc,F,일반,199850.0,187220.0,2.0,2400.0,0.0,T
942,미입력,미입력,선택,pc,F,전화주문 고객,96000.0,74990.0,0.0,1000.0,0.0,F
2634,미입력,미입력,선택,pc,F,전화주문 고객,120380.0,96580.0,0.0,0.0,0.0,F
904,미입력,미입력,선택,pc,F,전화주문 고객,120120.0,100920.0,0.0,0.0,0.0,F
2646,미입력,미입력,선택,pc,F,사업자,11331390.0,9613890.0,1.0,44650.0,41350.0,T
1806,미입력,미입력,미입력,pc,F,일반,78870.0,61470.0,0.0,1300.0,0.0,T
2241,미입력,미입력,선택,pc,F,사업자,2508680.0,2138215.0,3.0,45910.0,42790.0,T
2054,미입력,미입력,선택,pc,F,사업자,135660.0,115660.0,0.0,1930.0,0.0,T
3992,미입력,남자,미입력,pc,F,일반,26400.0,26400.0,2.0,1200.0,0.0,T
927,미입력,미입력,선택,pc,F,전화주문 고객,191140.0,149140.0,0.0,2400.0,0.0,F
1832,미입력,여자,미입력,pc,F,일반,1442100.0,1212400.0,3.0,18160.0,16560.0,F
1753,미입력,미입력,선택,pc,F,전화주문 고객,486060.0,435060.0,0.0,0.0,0.0,F
3127,미입력,미입력,선택,pc,F,전화주문 고객,235790.0,193190.0,0.0,0.0,0.0,F
1423,미입력,미입력,선택,pc,F,전화주문 고객,184140.0,0.0,0.0,0.0,0.0,T
968,미입력,미입력,선택,pc,F,전화주문 고객,121220.0,99520.0,0.0,1000.0,0.0,F
3385,미입력,미입력,선택,pc,F,사업자,1281600.0,1163800.0,1.0,25580.0,0.0,F
1002,미입력,미입력,선택,pc,F,전화주문 고객,982820.0,697350.0,0.0,0.0,0.0,F
2453,미입력,미입력,선택,pc,F,전화주문 고객,254330.0,209330.0,0.0,0.0,0.0,F
2322,미입력,미입력,선택,pc,F,사업자,456740.0,213240.0,0.0,5280.0,0.0,T
2267,미입력,미입력,선택,pc,F,전화주문 고객,58120.0,43120.0,0.0,0.0,0.0,F
1199,미입력,미입력,선택,pc,F,전화주문 고객,157740.0,63070.0,0.0,0.0,0.0,F
2593,미입력,미입력,선택,pc,F,사업자,216930.0,176930.0,7.0,1650.0,0.0,T
2955,미입력,미입력,미입력,pc,F,일반,204340.0,164340.0,0.0,1800.0,0.0,T
1175,미입력,미입력,선택,pc,F,사업자,78870.0,61470.0,3.0,1300.0,0.0,T
1916,미입력,미입력,미입력,pc,F,일반,138270.0,0.0,0.0,1000.0,0.0,F
2293,미입력,미입력,선택,pc,F,전화주문 고객,120380.0,96580.0,0.0,0.0,0.0,T
674,미입력,미입력,미입력,pc,F,일반,119590.0,119590.0,7.0,1500.0,0.0,T
2087,미입력,미입력,선택,pc,F,사업자,286220.0,237860.0,1.0,4520.0,0.0,F
451,미입력,미입력,미입력,pc,F,일반,109750.0,109750.0,0.0,1500.0,0.0,T
502,미입력,미입력,선택,pc,F,전화주문 고객,122620.0,122620.0,0.0,0.0,0.0,F
2614,미입력,미입력,미입력,pc,F,일반,85400.0,70400.0,0.0,1350.0,0.0,T
2430,미입력,미입력,선택,pc,F,전화주문 고객,60660.0,50660.0,0.0,0.0,0.0,F
3249,미입력,미입력,선택,pc,F,사업자,1974100.0,1603550.0,4.0,10180.0,8980.0,T
1142,미입력,미입력,선택,pc,F,전화주문 고객,63470.0,50270.0,0.0,0.0,0.0,F
868,미입력,미입력,선택,pc,F,전화주문 고객,225390.0,94470.0,0.0,0.0,0.0,F
2969,미입력,미입력,미입력,pc,F,사업자,174240.0,149640.0,0.0,3540.0,0.0,T
1489,미입력,미입력,선택,pc,F,사업자,633550.0,546850.0,0.0,2800.0,2800.0,T
1879,미입력,미입력,선택,pc,F,전화주문 고객,157740.0,0.0,0.0,0.0,0.0,T
2309,미입력,미입력,선택,pc,F,사업자,1650540.0,1276480.0,15.0,11690.0,0.0,T
2946,미입력,미입력,미입력,pc,F,사업자,155350.0,130350.0,0.0,4900.0,0.0,T
1951,미입력,미입력,선택,pc,F,딜러 유치 회원,1166170.0,885370.0,1.0,21300.0,16200.0,T
2208,미입력,미입력,미입력,pc,F,일반,33920.0,0.0,7.0,1000.0,0.0,T
867,미입력,미입력,선택,pc,F,사업자,387960.0,387960.0,0.0,12370.0,0.0,T
3900,미입력,미입력,선택,pc,F,사업자,170100.0,95170.0,0.0,150.0,0.0,F
1801,미입력,미입력,선택,pc,F,일반,102700.0,94200.0,10.0,2870.0,0.0,T
2441,미입력,미입력,선택,pc,F,사업자,242410.0,164950.0,0.0,2500.0,0.0,T
3185,미입력,미입력,선택,pc,F,사업자,168500.0,133500.0,0.0,1670.0,0.0,T
121,미입력,미입력,선택,pc,F,전화주문 고객,98200.0,49700.0,0.0,1000.0,0.0,F
1929,미입력,미입력,선택,pc,F,딜러 유치 회원,394650.0,336050.0,0.0,7830.0,0.0,T
3220,미입력,미입력,선택,pc,F,전화주문 고객,258500.0,230900.0,0.0,0.0,0.0,F
2225,미입력,미입력,선택,pc,F,전화주문 고객,2054010.0,1700360.0,0.0,25000.0,25000.0,F
1771,미입력,미입력,선택,pc,F,전화주문 고객,1247210.0,933160.0,0.0,0.0,0.0,F
335,미입력,미입력,선택,pc,F,전화주문 고객,239530.0,178810.0,0.0,0.0,0.0,F
345,미입력,미입력,선택,pc,F,사업자,98600.0,98600.0,0.0,2900.0,0.0,F
1499,미입력,미입력,선택,pc,F,전화주문 고객,669100.0,586600.0,0.0,0.0,0.0,F
2767,미입력,미입력,선택,pc,F,사업자,108000.0,86000.0,0.0,2760.0,0.0,F
2892,미입력,미입력,선택,pc,F,사업자,83390.0,68390.0,0.0,1300.0,0.0,T
262,미입력,미입력,선택,pc,F,사업자,607760.0,583680.0,18.0,3500.0,0.0,T
60,미입력,남자,선택,pc,F,전화주문 고객,254360.0,254360.0,0.0,0.0,0.0,F
885,미입력,미입력,선택,pc,F,사업자,723370.0,650240.0,6.0,13100.0,0.0,T
2448,미입력,미입력,선택,pc,F,사업자,919930.0,701590.0,9.0,3500.0,3000.0,T
2763,미입력,미입력,선택,pc,F,전화주문 고객,75390.0,60390.0,0.0,0.0,0.0,F
1492,미입력,미입력,미입력,pc,F,일반,22110.0,19910.0,0.0,1100.0,0.0,F
651,미입력,미입력,선택,pc,F,사업자,680160.0,554020.0,22.0,9460.0,0.0,T
1302,미입력,미입력,미입력,pc,F,일반,67320.0,57220.0,0.0,1000.0,0.0,F
1917,미입력,미입력,선택,pc,F,사업자,243360.0,205510.0,0.0,2010.0,0.0,F
2967,미입력,미입력,미입력,pc,F,일반,1167870.0,1030290.0,0.0,9180.0,8080.0,T
818,미입력,미입력,선택,pc,F,전화주문 고객,342760.0,133220.0,0.0,0.0,0.0,F
2959,미입력,미입력,미입력,pc,F,일반,68900.0,51900.0,0.0,1260.0,0.0,F
728,미입력,미입력,선택,pc,F,전화주문 고객,164120.0,164120.0,0.0,0.0,0.0,F
3213,미입력,미입력,선택,pc,F,사업자,328700.0,225700.0,0.0,2110.0,0.0,T
154,미입력,미입력,미입력,pc,F,일반,63620.0,62620.0,3.0,1000.0,1000.0,T
1398,미입력,미입력,선택,pc,F,전화주문 고객,68970.0,55870.0,0.0,0.0,0.0,T
3677,미입력,미입력,선택,pc,F,사업자,163020.0,141010.0,0.0,0.0,0.0,F
1906,미입력,미입력,선택,pc,F,사업자,14615130.0,12213340.0,23.0,314112.0,278060.0,T
3396,미입력,미입력,미입력,pc,F,일반,121100.0,0.0,0.0,1000.0,0.0,T
1522,미입력,미입력,선택,pc,F,사업자,308720.0,259520.0,0.0,2200.0,0.0,T
3707,미입력,미입력,선택,pc,F,사업자,476880.0,404820.0,0.0,13000.0,13000.0,T
1249,미입력,미입력,미입력,pc,F,일반,91890.0,77590.0,0.0,2400.0,0.0,T
65,미입력,남자,선택,pc,F,전화주문 고객,48500.0,48500.0,0.0,1000.0,0.0,F
2809,미입력,미입력,미입력,pc,F,전화주문 고객,277660.0,187660.0,0.0,0.0,0.0,F
1534,미입력,미입력,선택,pc,F,사업자,11290.0,14190.0,0.0,1000.0,0.0,F
2378,미입력,미입력,미입력,pc,F,일반,726180.0,550980.0,0.0,3700.0,0.0,T
615,미입력,미입력,선택,pc,F,전화주문 고객,460980.0,460980.0,0.0,0.0,0.0,F
1717,미입력,미입력,선택,pc,F,전화주문 고객,443520.0,381720.0,0.0,0.0,0.0,T
3318,미입력,미입력,선택,pc,F,전화주문 고객,7672010.0,5586300.0,0.0,0.0,0.0,F
2597,미입력,미입력,선택,pc,F,사업자,96900.0,84900.0,0.0,2730.0,0.0,F
2157,미입력,미입력,선택,pc,F,전화주문 고객,229300.0,204800.0,0.0,0.0,0.0,F
1836,미입력,미입력,선택,pc,F,딜러 유치 회원,182820.0,143420.0,0.0,5290.0,0.0,T
379,미입력,여자,미입력,pc,F,일반,213500.0,171900.0,1.0,1300.0,0.0,T
1431,미입력,미입력,선택,pc,F,사업자,113520.0,96520.0,0.0,1000.0,0.0,T
2486,미입력,미입력,미입력,pc,F,일반,200530.0,200530.0,0.0,1000.0,0.0,F
1170,미입력,미입력,미입력,pc,F,일반,11660.0,9360.0,0.0,1100.0,0.0,F
731,미입력,미입력,선택,pc,F,일반,730030.0,413720.0,0.0,6500.0,0.0,F
2888,미입력,미입력,미입력,pc,F,사업자,1058750.0,849030.0,3.0,22620.0,20520.0,T
2249,미입력,미입력,선택,pc,F,사업자,262280.0,221480.0,0.0,2530.0,0.0,T
2174,미입력,미입력,선택,pc,F,사업자,806750.0,676650.0,10.0,4490.0,0.0,T
2896,미입력,미입력,미입력,pc,F,전화주문 고객,107900.0,97900.0,0.0,0.0,0.0,F
2276,미입력,미입력,선택,pc,F,전화주문 고객,164920.0,135540.0,0.0,0.0,0.0,F
3865,미입력,미입력,선택,pc,F,사업자,123140.0,113990.0,0.0,0.0,0.0,F
1697,미입력,미입력,선택,pc,F,사업자,538730.0,454730.0,0.0,13840.0,0.0,T
2045,미입력,미입력,미입력,pc,F,일반,92070.0,80070.0,0.0,2600.0,0.0,F
2487,미입력,미입력,선택,pc,F,전화주문 고객,146500.0,126500.0,0.0,0.0,0.0,T
432,미입력,미입력,선택,pc,F,사업자,477020.0,474720.0,2.0,2300.0,2300.0,T
2688,미입력,미입력,선택,pc,F,전화주문 고객,164200.0,134200.0,0.0,0.0,0.0,F
437,미입력,미입력,선택,pc,F,전화주문 고객,256900.0,261900.0,0.0,0.0,0.0,F
2779,미입력,미입력,선택,pc,F,전화주문 고객,918260.0,772860.0,0.0,0.0,0.0,F
922,미입력,미입력,선택,pc,F,전화주문 고객,77220.0,0.0,0.0,1000.0,0.0,F
614,미입력,미입력,미입력,pc,F,일반,115700.0,115700.0,1.0,1700.0,0.0,T
1520,미입력,미입력,미입력,pc,F,일반,1089220.0,860960.0,0.0,4500.0,0.0,T
2271,미입력,미입력,선택,pc,F,사업자,77100.0,65100.0,0.0,1330.0,0.0,T
568,미입력,미입력,선택,pc,F,전화주문 고객,132040.0,132040.0,0.0,0.0,0.0,F
512,미입력,미입력,선택,pc,F,전화주문 고객,774780.0,0.0,0.0,1000.0,0.0,F
2060,미입력,미입력,미입력,pc,F,전화주문 고객,182820.0,0.0,0.0,0.0,0.0,F
1516,미입력,미입력,미입력,pc,F,일반,68970.0,55870.0,0.0,3000.0,0.0,F
2405,미입력,미입력,선택,pc,F,전화주문 고객,108500.0,93500.0,0.0,0.0,0.0,F
1525,미입력,미입력,미입력,pc,F,일반,184140.0,160140.0,0.0,1800.0,0.0,T
2182,미입력,미입력,선택,pc,F,전화주문 고객,83790.0,53790.0,0.0,0.0,0.0,F
1716,미입력,미입력,선택,pc,F,전화주문 고객,174240.0,151640.0,0.0,0.0,0.0,F
309,미입력,미입력,선택,pc,F,일반,177000.0,177000.0,0.0,4500.0,0.0,F
1258,미입력,미입력,선택,pc,F,사업자,221760.0,188500.0,0.0,4700.0,0.0,T
3583,미입력,미입력,미입력,pc,F,일반,880560.0,751220.0,0.0,4300.0,0.0,F
2288,미입력,미입력,선택,pc,F,전화주문 고객,1341000.0,1058410.0,0.0,0.0,0.0,F
3190,미입력,미입력,선택,pc,F,전화주문 고객,330400.0,246400.0,0.0,0.0,0.0,F
211,미입력,미입력,미입력,pc,F,일반,267390.0,239390.0,0.0,2300.0,1000.0,F
3269,미입력,남자,선택,pc,F,사업자,6251050.0,5230150.0,6.0,140040.0,138840.0,T
1397,미입력,미입력,미입력,pc,F,일반,738390.0,619080.0,0.0,3500.0,0.0,T
68,미입력,남자,선택,pc,F,전화주문 고객,188290.0,188290.0,0.0,1000.0,0.0,F
1123,미입력,미입력,선택,pc,F,전화주문 고객,87120.0,0.0,0.0,0.0,0.0,T
1332,미입력,미입력,선택,pc,F,전화주문 고객,246710.0,236910.0,0.0,0.0,0.0,F
3924,30대,남자,충북,pc,F,사업자,352800.0,340800.0,0.0,0.0,0.0,F
3752,50대,미입력,선택,pc,F,사업자,64920.0,59920.0,0.0,0.0,0.0,F
3519,미입력,미입력,선택,pc,F,사업자,118250.0,117250.0,50.0,1100.0,1000.0,F
2972,미입력,미입력,선택,pc,F,사업자,61970.0,46970.0,0.0,1230.0,0.0,F
989,미입력,미입력,선택,pc,F,사업자,313940.0,285140.0,1.0,3300.0,1400.0,T
1475,미입력,미입력,미입력,pc,F,일반,56760.0,48260.0,0.0,1200.0,0.0,T
1212,미입력,미입력,선택,pc,F,전화주문 고객,163850.0,135750.0,0.0,0.0,0.0,F
2555,미입력,미입력,선택,pc,F,전화주문 고객,555330.0,443130.0,0.0,0.0,0.0,T
3212,미입력,미입력,선택,pc,F,전화주문 고객,1436960.0,1199160.0,0.0,0.0,0.0,F
305,미입력,미입력,선택,pc,F,사업자,693230.0,318330.0,0.0,7200.0,0.0,T
56,미입력,남자,선택,pc,F,전화주문 고객,48500.0,48500.0,0.0,1000.0,0.0,F
3349,미입력,미입력,선택,pc,F,사업자,432040.0,371040.0,0.0,2840.0,0.0,T
1186,미입력,미입력,선택,pc,F,사업자,91770.0,77240.0,0.0,1300.0,0.0,T
3023,미입력,미입력,선택,pc,F,사업자,230740.0,166240.0,0.0,2220.0,0.0,T
2787,미입력,미입력,미입력,pc,F,사업자,1734240.0,1428480.0,2.0,5880.0,0.0,T
316,미입력,미입력,선택,pc,F,전화주문 고객,321680.0,0.0,0.0,0.0,0.0,F
1795,미입력,미입력,선택,pc,F,사업자,335380.0,292690.0,0.0,1590.0,1590.0,T
3108,미입력,미입력,선택,pc,F,사업자,144000.0,131000.0,0.0,3620.0,0.0,F
3757,미입력,미입력,선택,pc,F,사업자,187790.0,169010.0,0.0,0.0,0.0,F
3662,미입력,미입력,선택,pc,F,사업자,118850.0,5000.0,0.0,0.0,0.0,T
2312,미입력,미입력,선택,pc,F,사업자,1665230.0,1073950.0,0.0,20010.0,0.0,T
2823,미입력,미입력,선택,pc,F,사업자,231340.0,186340.0,0.0,1000.0,0.0,T
2717,미입력,미입력,선택,pc,F,사업자,489850.0,250100.0,0.0,1870.0,0.0,T
