,기준일자,User_ID,기관번호,연체등록일자,연체금액,기관,연체분류,연체사항,세부사항
2312,201811,X3506219573425307863,Y0905881623319190918,201709,15000,신용카드사,신용도판단,대출연체,카드대출연체
2313,201612,X3529479549083509956,X0827680284311220213,201605,890,신용카드사,신용도판단,대출연체,신용카드대금연체
2314,201612,X3529479549083509956,X1815643089648454649,201607,4900,신용카드사,신용도판단,대출연체,카드대출연체
2315,201612,X3529479549083509956,Y7289060885381292298,201608,1000,은행,신용도판단,대출연체,신용카드대금연체
2316,201612,X3529479549083509956,Y7289060885381292298,201511,140,은행,신용도판단,대출연체,신용카드대금연체
2317,201612,X3529479549083509956,Y8839330480646593484,201611,49000,기타,신용도판단,지금보증대지급,신용보증대지급
2318,201701,X3529479549083509956,X0827680284311220213,201605,890,신용카드사,신용도판단,대출연체,신용카드대금연체
2319,201701,X3529479549083509956,X1815643089648454649,201607,4900,신용카드사,신용도판단,대출연체,카드대출연체
2320,201701,X3529479549083509956,Y7289060885381292298,201608,1000,은행,신용도판단,대출연체,신용카드대금연체
2321,201701,X3529479549083509956,Y7289060885381292298,201511,140,은행,신용도판단,대출연체,신용카드대금연체
2322,201701,X3529479549083509956,Y8839330480646593484,201611,49000,기타,신용도판단,지금보증대지급,신용보증대지급
2323,201702,X3529479549083509956,X0827680284311220213,201605,890,신용카드사,신용도판단,대출연체,신용카드대금연체
2324,201702,X3529479549083509956,X1815643089648454649,201607,4900,신용카드사,신용도판단,대출연체,카드대출연체
2325,201702,X3529479549083509956,Y7289060885381292298,201511,140,은행,신용도판단,대출연체,신용카드대금연체
2326,201702,X3529479549083509956,Y8839330480646593484,201611,49000,기타,신용도판단,지금보증대지급,신용보증대지급
2327,201703,X3529479549083509956,X0827680284311220213,201605,890,신용카드사,신용도판단,대출연체,신용카드대금연체
2328,201703,X3529479549083509956,X1815643089648454649,201607,4900,신용카드사,신용도판단,대출연체,카드대출연체
2329,201703,X3529479549083509956,Y7289060885381292298,201511,140,은행,신용도판단,대출연체,신용카드대금연체
2330,201703,X3529479549083509956,Y8839330480646593484,201611,49000,기타,신용도판단,지금보증대지급,신용보증대지급
2331,201704,X3529479549083509956,X0827680284311220213,201605,890,신용카드사,신용도판단,대출연체,신용카드대금연체
2332,201704,X3529479549083509956,X1815643089648454649,201607,4900,신용카드사,신용도판단,대출연체,카드대출연체
2333,201704,X3529479549083509956,Y7289060885381292298,201511,140,은행,신용도판단,대출연체,신용카드대금연체
2334,201704,X3529479549083509956,Y8839330480646593484,201611,49000,기타,신용도판단,지금보증대지급,신용보증대지급
2335,201705,X3529479549083509956,X0827680284311220213,201605,890,신용카드사,신용도판단,대출연체,신용카드대금연체
2336,201705,X3529479549083509956,X1815643089648454649,201607,4900,신용카드사,신용도판단,대출연체,카드대출연체
2337,201705,X3529479549083509956,Y8839330480646593484,201611,49000,기타,신용도판단,지금보증대지급,신용보증대지급
2338,201706,X3529479549083509956,X0827680284311220213,201605,890,신용카드사,신용도판단,대출연체,신용카드대금연체
2339,201706,X3529479549083509956,X1815643089648454649,201607,4900,신용카드사,신용도판단,대출연체,카드대출연체
2340,201706,X3529479549083509956,Y8839330480646593484,201611,49000,기타,신용도판단,지금보증대지급,신용보증대지급
2341,201707,X3529479549083509956,X0827680284311220213,201605,890,신용카드사,신용도판단,대출연체,신용카드대금연체
2342,201707,X3529479549083509956,X1815643089648454649,201607,4900,신용카드사,신용도판단,대출연체,카드대출연체
2343,201707,X3529479549083509956,Y8839330480646593484,201611,49000,기타,신용도판단,지금보증대지급,신용보증대지급
2344,201708,X3529479549083509956,X0827680284311220213,201605,890,신용카드사,신용도판단,대출연체,신용카드대금연체
2345,201708,X3529479549083509956,X1377875124693432685,201708,2000,상호금융,신용도판단,대출연체,원금이자연체
2346,201708,X3529479549083509956,X1815643089648454649,201607,4900,신용카드사,신용도판단,대출연체,카드대출연체
2347,201708,X3529479549083509956,Y8839330480646593484,201611,49000,기타,신용도판단,지금보증대지급,신용보증대지급
2348,201709,X3529479549083509956,X0827680284311220213,201605,890,신용카드사,신용도판단,대출연체,신용카드대금연체
2349,201709,X3529479549083509956,X1377875124693432685,201708,2000,상호금융,신용도판단,대출연체,원금이자연체
2350,201709,X3529479549083509956,X1815643089648454649,201607,4900,신용카드사,신용도판단,대출연체,카드대출연체
2351,201709,X3529479549083509956,Y8839330480646593484,201611,49000,기타,신용도판단,지금보증대지급,신용보증대지급
2352,201710,X3529479549083509956,X0827680284311220213,201605,890,신용카드사,신용도판단,대출연체,신용카드대금연체
2353,201710,X3529479549083509956,X1377875124693432685,201708,2000,상호금융,신용도판단,대출연체,원금이자연체
2354,201710,X3529479549083509956,X1815643089648454649,201607,4900,신용카드사,신용도판단,대출연체,카드대출연체
2355,201710,X3529479549083509956,Y8839330480646593484,201611,49000,기타,신용도판단,지금보증대지급,신용보증대지급
2356,201711,X3529479549083509956,X0827680284311220213,201605,890,신용카드사,신용도판단,대출연체,신용카드대금연체
2357,201711,X3529479549083509956,X1377875124693432685,201708,2000,상호금융,신용도판단,대출연체,원금이자연체
2358,201711,X3529479549083509956,X1815643089648454649,201607,4900,신용카드사,신용도판단,대출연체,카드대출연체
2359,201711,X3529479549083509956,Y8839330480646593484,201611,49000,기타,신용도판단,지금보증대지급,신용보증대지급
2360,201712,X3529479549083509956,X0827680284311220213,201605,890,신용카드사,신용도판단,대출연체,신용카드대금연체
2361,201712,X3529479549083509956,X1377875124693432685,201708,2000,상호금융,신용도판단,대출연체,원금이자연체
2362,201712,X3529479549083509956,X1815643089648454649,201607,4900,신용카드사,신용도판단,대출연체,카드대출연체
2363,201801,X3529479549083509956,X0827680284311220213,201605,890,신용카드사,신용도판단,대출연체,신용카드대금연체
2364,201801,X3529479549083509956,X1377875124693432685,201708,2000,상호금융,신용도판단,대출연체,원금이자연체
2365,201801,X3529479549083509956,X1815643089648454649,201607,4900,신용카드사,신용도판단,대출연체,카드대출연체
2366,201801,X3529479549083509956,X1815643089648454649,201801,17000,신용카드사,신용도판단,대출연체,카드대출연체
2367,201802,X3529479549083509956,X0827680284311220213,201605,890,신용카드사,신용도판단,대출연체,신용카드대금연체
2368,201802,X3529479549083509956,X1377875124693432685,201708,2000,상호금융,신용도판단,대출연체,원금이자연체
2369,201802,X3529479549083509956,X1815643089648454649,201607,4900,신용카드사,신용도판단,대출연체,카드대출연체
2370,201802,X3529479549083509956,X1815643089648454649,201801,17000,신용카드사,신용도판단,대출연체,카드대출연체
2371,201803,X3529479549083509956,X0827680284311220213,201605,890,신용카드사,신용도판단,대출연체,신용카드대금연체
2372,201803,X3529479549083509956,X1377875124693432685,201708,2000,상호금융,신용도판단,대출연체,원금이자연체
2373,201803,X3529479549083509956,X1815643089648454649,201607,4900,신용카드사,신용도판단,대출연체,카드대출연체
2374,201803,X3529479549083509956,X1815643089648454649,201801,17000,신용카드사,신용도판단,대출연체,카드대출연체
2375,201803,X3529479549083509956,X6418774879087402925,201803,17000,기타,신용도판단,지금보증대지급,신용보증대지급
2376,201804,X3529479549083509956,X0827680284311220213,201605,890,신용카드사,신용도판단,대출연체,신용카드대금연체
2377,201804,X3529479549083509956,X1377875124693432685,201708,2000,상호금융,신용도판단,대출연체,원금이자연체
2378,201804,X3529479549083509956,X1815643089648454649,201607,4900,신용카드사,신용도판단,대출연체,카드대출연체
2379,201804,X3529479549083509956,X1815643089648454649,201801,17000,신용카드사,신용도판단,대출연체,카드대출연체
2380,201804,X3529479549083509956,X6418774879087402925,201803,17000,기타,신용도판단,지금보증대지급,신용보증대지급
2381,201805,X3529479549083509956,X0827680284311220213,201605,890,신용카드사,신용도판단,대출연체,신용카드대금연체
2382,201805,X3529479549083509956,X1377875124693432685,201708,2000,상호금융,신용도판단,대출연체,원금이자연체
2383,201805,X3529479549083509956,X1815643089648454649,201801,17000,신용카드사,신용도판단,대출연체,카드대출연체
2384,201805,X3529479549083509956,X1815643089648454649,201607,4900,신용카드사,신용도판단,대출연체,카드대출연체
2385,201805,X3529479549083509956,X6418774879087402925,201803,17000,기타,신용도판단,지금보증대지급,신용보증대지급
2386,201806,X3529479549083509956,X0827680284311220213,201605,890,신용카드사,신용도판단,대출연체,신용카드대금연체
2387,201806,X3529479549083509956,X1377875124693432685,201708,2000,상호금융,신용도판단,대출연체,원금이자연체
2388,201806,X3529479549083509956,X1815643089648454649,201607,4900,신용카드사,신용도판단,대출연체,카드대출연체
2389,201806,X3529479549083509956,X1815643089648454649,201801,17000,신용카드사,신용도판단,대출연체,카드대출연체
2390,201806,X3529479549083509956,X6418774879087402925,201803,17000,기타,신용도판단,지금보증대지급,신용보증대지급
2391,201806,X3529479549083509956,Y7289060885381292298,201806,20000,은행,신용도판단,대출연체,원금이자연체
2392,201807,X3529479549083509956,X0827680284311220213,201605,890,신용카드사,신용도판단,대출연체,신용카드대금연체
2393,201807,X3529479549083509956,X1815643089648454649,201607,4900,신용카드사,신용도판단,대출연체,카드대출연체
2394,201807,X3529479549083509956,X6418774879087402925,201803,17000,기타,신용도판단,지금보증대지급,신용보증대지급
2395,201807,X3529479549083509956,Y7289060885381292298,201806,20000,은행,신용도판단,대출연체,원금이자연체
2396,201808,X3529479549083509956,X0827680284311220213,201605,890,신용카드사,신용도판단,대출연체,신용카드대금연체
2397,201808,X3529479549083509956,X1815643089648454649,201607,4900,신용카드사,신용도판단,대출연체,카드대출연체
2398,201808,X3529479549083509956,X6418774879087402925,201803,17000,기타,신용도판단,지금보증대지급,신용보증대지급
2399,201808,X3529479549083509956,Y7289060885381292298,201806,20000,은행,신용도판단,대출연체,원금이자연체
