,LOT번호,작업명,설비번호,단위중량(kg),투입중량(kg),투입액량(L),염색길이(m),공정진행시간(%),목표온도,지시온도,진행온도,목표대비 진행온도,지시대비 진행온도,포속1,포속2,포속3,포속4,염색색차 DE
25027,F2208080026,원단검사,FCM06,320,108.2,2000,343.0,72.92,0,120.0,119.7,0.0,0.9975,24,242,79,145,2.006101
16798,F2207110011,원단검사,FCM08,625,83.3,1000,12.0,75.09,0,123.2,123.2,0.0,1.0,75,159,75,54,0.3981313
4696,F2203030281,원단검사,FCM08,324,78.3,1000,25.0,61.93,0,70.0,66.8,0.0,0.9542857142857144,3,411,60,323,5.306342
31504,F2208300084,원단검사,FCM06,460,155.8,2000,5.0,28.53,0,130.0,129.9,0.0,0.9992307692307691,80,104,78,72,1.361657
31571,F2208300084,원단검사,FCM06,460,155.8,2000,5.0,46.07,0,75.4,75.2,0.0,0.9973474801061007,82,182,79,122,1.361657
18929,F2207250116,염색,FCM15,146,189.6,4000,1600.0,55.38,0,134.9,134.3,0.0,0.9955522609340252,135,54,133,64,0.3985579
14078,F2207010015,원단검사,FCM12,460,38.4,600,32.0,56.47,0,70.0,69.4,0.0,0.9914285714285715,40,196,0,0,0.3146644
18532,F2207250115,염색,FCM15,146,189.2,4000,1600.0,4.89,80,39.2,44.9,0.56125,1.145408163265306,75,1,93,1,0.299028
18707,F2207250115,염색,FCM15,146,189.2,4000,1600.0,70.68,0,135.0,135.4,0.0,1.002962962962963,128,79,122,81,0.299028
506,F2201280039,원단검사,FCM08,324,44.6,1000,41.0,98.07,0,30.0,36.3,0.0,1.21,66,439,344,135,0.7530965
20151,F2207280277,원단검사,FCM05,536,161.4,2000,46.0,36.11,0,106.1,105.6,0.0,0.9952874646559848,100,48,94,36,0.7062185
3885,F2202210108,원단검사,FCM05,560,199.5,2000,111.0,33.98,0,119.3,119.8,0.0,1.0041911148365466,27,76,121,32,3.457263
22917,F2208020101,염색,FCM06,314,93.4,2000,269.0,87.89,0,65.5,65.4,0.0,0.998473282442748,46,245,61,170,0.4271967
665,F2202030003,원단검사,FCM11,1150,297.2,4000,250.0,46.71,0,88.3,86.8,0.0,0.983012457531144,35,206,29,231,2.01561
27013,F2208120022,원단검사,FCM05,536,184.9,2000,84.0,18.94,0,98.4,98.2,0.0,0.9979674796747968,110,39,114,25,1.057401
4180,F2203030280,원단검사,FCM08,324,66.2,1000,31.0,38.04,0,124.7,124.3,0.0,0.9967923015236568,55,178,116,124,0.8130776
3041,F2202210075,원단검사,FCM08,275,76.7,1000,7.0,65.52,0,89.2,89.0,0.0,0.9977578475336324,14,116,13,77,0.8384458
23315,F2208030136,원단검사,FCM05,480,156.4,2000,242.0,78.6,0,71.5,71.3,0.0,0.9972027972027973,102,275,98,214,2.855713
33206,F2208300552,원단검사,FCM08,324,38.0,1000,19.0,58.26,0,100.8,100.3,0.0,0.9950396825396826,68,112,476,32,0.8450533
25581,F2208090013,염색,FCM08,800,66.0,1000,69.0,7.17,70,42.1,42.0,0.6,0.997624703087886,19,22,29,15,0.768085
3081,F2202210075,원단검사,FCM08,275,76.7,1000,7.0,93.1,0,30.0,20.4,0.0,0.6799999999999999,11,164,12,116,0.8384458
10112,F2205300122,원단검사,FCM05,505,152.2,2000,3.0,28.98,0,116.1,115.7,0.0,0.9965546942291128,6,63,91,43,0.7943481
9602,F2205160003,염색,FCM06,314,115.1,2000,401.0,51.46,0,120.0,120.0,0.0,1.0,40,130,91,69,0.4264583
29572,F2208240016,원단검사,FCM11,604,280.0,4000,2.0,82.5,0,70.0,69.1,0.0,0.9871428571428572,103,107,113,97,0.5512151
16528,F2207080049,원단검사,FCM08,450,95.8,1000,72.0,88.17,0,124.5,124.3,0.0,0.9983935742971888,35,560,50,546,1.355596
17067,F2207250049,염색,FCM12,800,50.0,600,67.0,72.43,0,119.6,118.2,0.0,0.988294314381271,403,86,0,0,0.7474369
4467,F2203030281,원단검사,FCM08,324,78.3,1000,25.0,16.77,0,122.2,122.3,0.0,1.000818330605565,2,103,64,81,5.306342
29676,F2208260026,원단검사,FCM11,604,254.6,4000,228.0,41.89,0,115.8,114.8,0.0,0.9913644214162348,61,46,65,47,0.732778
31507,F2208300084,원단검사,FCM06,460,155.8,2000,5.0,29.32,0,130.0,129.9,0.0,0.9992307692307691,29,108,78,72,1.361657
17476,F2207250109,염색,FCM15,146,188.4,4000,1600.0,23.02,0,60.0,60.3,0.0,1.005,137,22,123,33,0.5068955
11862,F2206220054,원단검사,FCM08,560,63.6,1000,10.0,41.86,0,122.5,121.7,0.0,0.993469387755102,32,565,31,451,1.315164
19408,F2207270001,원단검사,FCM06,320,197.6,2000,601.0,39.63,0,83.6,84.0,0.0,1.0047846889952154,152,71,154,44,2.601036
10414,F2206070015,원단검사,FCM08,324,54.4,1000,119.0,23.22,0,135.0,134.7,0.0,0.9977777777777777,37,186,9,152,1.702155
31517,F2208300084,원단검사,FCM06,460,155.8,2000,5.0,31.94,0,120.2,119.5,0.0,0.9941763727121464,28,121,77,78,1.361657
32963,F2208300164,원단검사,FCM06,460,155.6,2000,33.0,80.9,0,75.0,74.5,0.0,0.9933333333333332,82,530,93,299,1.013855
30068,F2208260119,원단검사,FCM05,450,147.4,2000,301.0,28.44,0,94.9,94.8,0.0,0.9989462592202316,90,38,89,29,0.8009977
15036,F2207070020,염색,FCM12,314,44.6,600,35.0,14.98,0,66.0,65.7,0.0,0.9954545454545456,63,24,0,0,0.5272802
7065,F2203240259,원단검사,FCM12,495,43.6,600,2.0,4.32,100,39.4,37.4,0.374,0.949238578680203,110,4,0,0,1.600976
25378,F2208090010,염색,FCM08,800,66.0,1000,75.0,100.0,0,30.0,30.9,0.0,1.03,13,671,30,611,0.3451779
24329,F2208040155,원단검사,FCM08,460,61.4,1000,1.0,71.3,0,122.4,122.4,0.0,1.0,43,939,11,752,0.6079773
23178,F2208030136,원단검사,FCM05,480,156.4,2000,242.0,49.58,0,8.0,80.4,0.0,10.05,98,171,95,131,2.855713
25626,F2208090013,염색,FCM08,800,66.0,1000,69.0,24.15,0,100.0,99.8,0.0,0.998,30,150,30,118,0.768085
2257,F2202180360,원단검사,FCM11,495,368.0,4000,47.0,99.39,0,30.0,30.3,0.0,1.01,96,91,96,93,1.304339
19461,F2207270001,원단검사,FCM06,320,197.6,2000,601.0,55.79,0,70.0,68.8,0.0,0.9828571428571428,120,113,149,65,2.601036
3008,F2202210075,원단검사,FCM08,275,76.7,1000,7.0,42.76,0,126.0,125.9,0.0,0.9992063492063492,29,76,60,53,0.8384458
24215,F2208040155,원단검사,FCM08,460,61.4,1000,1.0,45.74,0,122.9,122.4,0.0,0.9959316517493898,36,687,44,559,0.6079773
18144,F2207250113,염색,FCM15,146,188.6,4000,1600.0,60.14,0,135.0,134.8,0.0,0.9985185185185186,119,71,122,102,0.3004971
3983,F2202210108,원단검사,FCM05,560,199.5,2000,111.0,71.81,0,104.7,104.3,0.0,0.9961795606494748,30,169,125,79,3.457263
18224,F2207250113,염색,FCM15,146,188.6,4000,1600.0,89.13,0,74.1,75.2,0.0,1.0148448043184886,122,113,113,143,0.3004971
3627,F2202210107,원단검사,FCM05,560,198.4,2000,500.0,36.57,0,120.0,121.2,0.0,1.01,14,86,120,40,5.25213
12115,F2206220054,원단검사,FCM08,560,63.6,1000,10.0,88.12,0,70.0,68.8,0.0,0.9828571428571428,32,1179,33,943,1.315164
1309,F2202160031,원단검사,FCM06,320,158.6,2000,90.0,98.55,0,39.8,46.7,0.0,1.1733668341708543,54,379,54,203,0.6491697
27602,F2208120066,원단검사,FCM08,460,48.0,1000,3.0,4.05,80,57.9,57.7,0.7212500000000001,0.996545768566494,64,16,64,7,1.644801
15712,F2207080047,원단검사,FCM06,450,164.2,2000,173.0,5.82,70,55.4,55.2,0.7885714285714286,0.996389891696751,51,23,85,12,1.362835
4443,F2203030281,원단검사,FCM08,324,78.3,1000,25.0,12.03,0,100.0,101.8,0.0,1.018,52,75,66,57,5.306342
2666,F2202180571,원단검사,FCM11,495,362.5,4000,73.0,74.66,0,80.0,81.1,0.0,1.01375,79,73,96,57,1.484328
13274,F2206290331,원단검사,FCM08,560,71.1,1000,71.0,47.94,0,77.4,77.1,0.0,0.9961240310077518,132,175,1616,37,14.40188
17076,F2207250049,염색,FCM12,800,50.0,600,67.0,75.74,0,130.0,129.8,0.0,0.9984615384615384,37,93,0,0,0.7474369
27076,F2208120022,원단검사,FCM05,536,184.9,2000,84.0,39.87,0,127.2,127.0,0.0,0.9984276729559748,73,90,114,57,1.057401
18360,F2207250114,염색,FCM15,146,188.8,4000,1600.0,40.0,0,99.9,98.6,0.0,0.9869869869869868,139,42,129,72,0.4435995
10892,F2206090076,원단검사,FCM05,485,113.0,2000,267.0,64.57,0,83.4,83.3,0.0,0.9988009592326138,76,108,76,97,5.026582
18745,F2207250115,염색,FCM15,146,189.2,4000,1600.0,84.96,0,80.0,82.7,0.0,1.03375,134,97,115,101,0.299028
24689,F2208080025,원단검사,FCM06,320,122.7,2000,77.0,66.42,0,70.0,69.0,0.0,0.9857142857142858,16,273,95,151,1.593427
27703,F2208120066,원단검사,FCM08,460,48.0,1000,3.0,21.08,0,113.1,112.8,0.0,0.9973474801061007,67,107,394,29,1.644801
6885,F2203240028,원단검사,FCM11,190,85.6,4000,401.0,45.07,0,115.5,115.0,0.0,0.9956709956709956,85,79,81,118,1.655061
17975,F2207250110,염색,FCM15,146,189.1,4000,1600.0,98.99,0,30.0,34.3,0.0,1.143333333333333,132,139,128,167,0.4288969
19352,F2207270001,원단검사,FCM06,320,197.6,2000,601.0,22.56,0,110.3,110.0,0.0,0.9972801450589304,158,39,318,22,2.601036
24119,F2208040155,원단검사,FCM08,460,61.4,1000,1.0,24.22,0,130.0,129.8,0.0,0.9984615384615384,42,473,24,381,0.6079773
28708,F2208120070,원단검사,FCM08,460,51.5,1000,36.0,46.1,0,70.0,68.1,0.0,0.9728571428571428,69,231,68,103,0.8660321
5284,F2203080140,원단검사,FCM07,560,287.2,4000,450.0,86.57,0,30.0,37.1,0.0,1.2366666666666668,107,95,74,137,2.161994
20560,F2207280313,원단검사,FCM05,536,168.4,2000,16.0,95.15,0,44.4,48.5,0.0,1.0923423423423424,94,252,92,206,2.792194
4609,F2203030281,원단검사,FCM08,324,78.3,1000,25.0,44.77,0,109.4,111.4,0.0,1.0182815356489945,61,294,64,229,5.306342
13559,F2206290342,원단검사,FCM08,560,60.8,1000,10.0,38.04,0,70.0,68.5,0.0,0.9785714285714284,58,150,59,46,0.3221368
1887,F2202180233,원단검사,FCM11,495,350.8,4000,210.0,67.08,0,87.8,88.6,0.0,1.0091116173120729,81,70,82,67,1.542863
14731,F2207040146,원단검사,FCM08,294,80.1,1000,254.0,20.06,0,106.8,106.7,0.0,0.9990636704119852,26,131,69,130,0.319741
28792,F2208120070,원단검사,FCM08,460,51.5,1000,36.0,60.03,0,80.5,81.2,0.0,1.008695652173913,69,302,69,132,0.8660321
11290,F2206100035,원단검사,FCM05,460,111.0,2000,115.0,97.85,0,30.0,30.4,0.0,1.0133333333333332,130,142,1721,13,17.20203
14656,F2207010035,염색,FCM06,314,97.4,2000,300.0,96.96,0,30.0,30.7,0.0,1.0233333333333332,17,265,66,163,0.4555725
3452,F2202210105,원단검사,FCM07,560,341.6,4000,545.0,64.02,0,78.0,79.3,0.0,1.0166666666666666,14,79,0,82,1.958902
13867,F2207010013,원단검사,FCM12,460,40.0,600,3.0,97.0,0,30.0,28.7,0.0,0.9566666666666668,42,162,0,0,1.130695
28875,F2208120070,원단검사,FCM08,460,51.5,1000,36.0,73.8,0,115.4,115.2,0.0,0.9982668977469672,69,374,210,168,0.8660321
14734,F2207040146,원단검사,FCM08,294,80.1,1000,254.0,20.94,0,100.9,100.6,0.0,0.9970267591674924,72,134,69,133,0.319741
7105,F2203240259,원단검사,FCM12,495,43.6,600,2.0,17.61,0,90.0,89.3,0.0,0.9922222222222222,76,27,0,0,1.600976
14482,F2207010035,염색,FCM06,314,97.4,2000,300.0,21.3,0,81.3,81.6,0.0,1.003690036900369,19,52,71,34,0.4555725
30397,F2208260120,원단검사,FCM12,450,53.2,600,100.0,93.33,0,40.0,40.9,0.0,1.0225,56,115,0,0,0.7367827
20706,F2207280320,원단검사,FCM12,450,41.0,600,83.0,45.96,0,109.8,109.9,0.0,1.0009107468123863,43,91,0,0,2.425779
17799,F2207250110,염색,FCM15,146,189.1,4000,1600.0,39.93,0,94.5,93.4,0.0,0.9883597883597884,125,53,119,64,0.4288969
32694,F2208300164,원단검사,FCM06,460,155.6,2000,33.0,30.52,0,70.0,69.1,0.0,0.9871428571428572,80,196,87,117,1.013855
9401,F2204290026,원단검사,FCM08,560,55.8,1000,10.0,81.11,0,102.0,101.5,0.0,0.9950980392156864,51,371,314,105,2.042118
22975,F2208030136,원단검사,FCM05,480,156.4,2000,242.0,6.57,70,66.4,66.0,0.9428571428571428,0.9939759036144578,101,18,97,14,2.855713
33817,F2209010104,원단검사,FCM11,604,207.4,4000,550.0,42.04,0,128.0,126.9,0.0,0.99140625,54,86,59,83,1.874971
12535,F2206290140,원단검사,FCM06,625,218.2,2000,14.0,7.37,70,57.7,57.1,0.8157142857142857,0.9896013864818024,15,17,89,14,0.5479724
26380,F2208100002,원단검사,FCM12,320,20.2,600,47.0,65.85,0,120.0,121.8,0.0,1.015,61,56,0,0,1.343926
19310,F2207270001,원단검사,FCM06,320,197.6,2000,601.0,9.76,30,66.7,66.4,2.2133333333333334,0.9955022488755624,149,16,156,9,2.601036
10055,F2205300122,원단검사,FCM05,505,152.2,2000,3.0,8.83,80,50.0,48.2,0.6025,0.964,92,10,95,8,0.7943481
3838,F2202210108,원단검사,FCM05,560,199.5,2000,111.0,15.83,0,69.8,70.1,0.0,1.0042979942693409,101,27,116,11,3.457263
7872,F2203280105,원단검사,FCM05,505,149.4,2000,6.0,53.85,0,116.7,115.5,0.0,0.9897172236503856,47,114,200,58,0.9071327
32340,F2208300115,원단검사,FCM06,460,112.4,2000,24.0,17.6,0,108.1,107.9,0.0,0.998149861239593,25,86,165,53,1.113164
8451,F2204210008,염색,FCM08,450,53.3,1000,100.0,31.58,0,130.0,131.1,0.0,1.0084615384615383,74,33,75,64,0.2996852
21289,F2207280325,원단검사,FCM05,324,102.4,2000,16.0,57.66,0,107.0,106.0,0.0,0.9906542056074766,41,187,186,144,0.4797601
9522,F2205160003,염색,FCM06,314,115.1,2000,401.0,17.99,0,71.3,70.9,0.0,0.994389901823282,10,38,90,20,0.4264583
10469,F2206070015,원단검사,FCM08,324,54.4,1000,119.0,35.86,0,81.9,81.1,0.0,0.99023199023199,47,280,45,227,1.702155
17941,F2207250110,염색,FCM15,146,189.1,4000,1600.0,87.58,0,80.0,82.5,0.0,1.03125,111,125,107,150,0.4288969
11671,F2206220054,원단검사,FCM08,560,63.6,1000,10.0,6.95,130,81.1,81.3,0.6253846153846153,1.0024660912453762,33,86,33,66,1.315164
24171,F2208040155,원단검사,FCM08,460,61.4,1000,1.0,35.87,0,70.0,66.8,0.0,0.9542857142857144,23,587,22,474,0.6079773
25442,F2208090011,원단검사,FCM08,800,66.0,1000,49.0,34.78,0,104.5,104.4,0.0,0.999043062200957,28,125,28,128,0.4358755
14308,F2207010034,염색,FCM06,314,98.8,2000,300.0,45.18,0,120.0,120.0,0.0,1.0,18,129,68,69,0.5957398
27657,F2208120066,원단검사,FCM08,460,48.0,1000,3.0,13.32,0,121.0,120.8,0.0,0.9983471074380164,64,66,435,23,1.644801
14262,F2207010034,염색,FCM06,314,98.8,2000,300.0,25.0,0,85.5,85.4,0.0,0.9988304093567252,69,66,68,36,0.5957398
14290,F2207010034,염색,FCM06,314,98.8,2000,300.0,37.28,0,109.5,109.2,0.0,0.9972602739726028,66,103,69,56,0.5957398
23444,F2208030137,원단검사,FCM08,480,82.4,1000,128.0,14.29,0,40.0,40.5,0.0,1.0125,40,43,4,41,2.207412
33706,F2209010103,원단검사,FCM11,604,208.7,4000,550.0,92.34,0,50.7,39.6,0.0,0.7810650887573964,45,182,47,195,1.265589
23879,F2208040015,원단검사,FCM05,536,168.1,2000,1.0,66.92,0,70.0,69.1,0.0,0.9871428571428572,3,191,105,117,0.8125136
30109,F2208260119,원단검사,FCM05,450,147.4,2000,301.0,46.67,0,130.0,130.2,0.0,1.0015384615384617,4,72,89,54,0.8009977
3586,F2202210107,원단검사,FCM05,560,198.4,2000,500.0,21.27,0,92.6,94.5,0.0,1.0205183585313176,32,49,238,22,5.25213
32726,F2208300164,원단검사,FCM06,460,155.6,2000,33.0,36.52,0,70.0,67.3,0.0,0.9614285714285714,13,239,85,143,1.013855
18679,F2207250115,염색,FCM15,146,189.2,4000,1600.0,60.15,0,135.0,135.3,0.0,1.0022222222222223,130,65,122,68,0.299028
16805,F2207110011,원단검사,FCM08,625,83.3,1000,12.0,77.51,0,130.0,129.7,0.0,0.9976923076923075,75,163,155,56,0.3981313
31122,F2208290104,원단검사,FCM11,604,311.6,4000,600.0,56.73,0,135.0,134.5,0.0,0.9962962962962963,70,91,77,95,1.008322
29147,F2208120081,원단검사,FCM06,320,164.6,2000,351.0,91.2,0,120.0,120.2,0.0,1.0016666666666667,126,87,124,51,1.532855
31397,F2208300084,원단검사,FCM06,460,155.8,2000,5.0,0.52,30,30.0,33.7,1.1233333333333335,1.1233333333333335,0,0,0,0,1.361657
20779,F2207280320,원단검사,FCM12,450,41.0,600,83.0,71.58,0,121.2,121.0,0.0,0.9983498349834984,100,160,0,0,2.425779
29557,F2208240016,원단검사,FCM11,604,280.0,4000,2.0,76.25,0,70.0,69.5,0.0,0.9928571428571428,103,98,114,89,0.5512151
10641,F2206070015,원단검사,FCM08,324,54.4,1000,119.0,75.4,0,112.9,112.5,0.0,0.9964570416297608,43,625,38,527,1.702155
5352,F2203080141,원단검사,FCM07,560,286.8,4000,450.0,30.23,0,105.0,105.1,0.0,1.0009523809523808,86,24,77,28,3.629072
26610,F2208100051,원단검사,FCM05,324,139.6,2000,253.0,80.93,0,70.0,69.2,0.0,0.9885714285714288,13,99,102,82,0.5054298
33804,F2209010104,원단검사,FCM11,604,207.4,4000,550.0,36.28,0,113.3,112.7,0.0,0.9947043248014122,52,72,58,70,1.874971
28553,F2208120070,원단검사,FCM08,460,51.5,1000,36.0,20.4,0,115.4,114.8,0.0,0.9948006932409011,70,98,140,38,0.8660321
28919,F2208120070,원단검사,FCM08,460,51.5,1000,36.0,81.09,0,70.0,68.0,0.0,0.9714285714285714,69,412,69,184,0.8660321
21223,F2207280325,원단검사,FCM05,324,102.4,2000,16.0,42.79,0,70.3,48.8,0.0,0.6941678520625889,94,140,93,104,0.4797601
32648,F2208300164,원단검사,FCM06,460,155.6,2000,33.0,21.91,0,130.0,129.9,0.0,0.9992307692307691,43,141,88,79,1.013855
32034,F2208300101,원단검사,FCM06,460,190.0,2000,14.0,24.2,0,114.1,114.1,0.0,1.0,85,53,100,34,2.184558
15916,F2207080047,원단검사,FCM06,450,164.2,2000,173.0,51.45,0,125.7,125.2,0.0,0.996022275258552,73,267,81,158,1.362835
14291,F2207010034,염색,FCM06,314,98.8,2000,300.0,37.72,0,110.5,110.1,0.0,0.9963800904977376,66,103,69,57,0.5957398
18700,F2207250115,염색,FCM15,146,189.2,4000,1600.0,68.05,0,135.0,135.4,0.0,1.002962962962963,124,75,121,78,0.299028
27611,F2208120066,원단검사,FCM08,460,48.0,1000,3.0,5.56,80,73.8,74.0,0.925,1.0027100271002711,64,24,259,9,1.644801
2432,F2202180559,원단검사,FCM11,495,352.8,4000,121.0,58.19,0,57.8,56.8,0.0,0.9826989619377162,87,12,97,11,1.473568
12299,F2206290114,원단검사,FCM05,625,220.3,2000,201.0,36.17,0,127.6,126.1,0.0,0.9882445141065832,108,81,102,55,0.9501897
2586,F2202180571,원단검사,FCM11,495,362.5,4000,73.0,19.86,0,61.5,60.1,0.0,0.9772357723577236,83,15,108,11,1.484328
3777,F2202210107,원단검사,FCM05,560,198.4,2000,500.0,92.54,0,70.0,69.3,0.0,0.99,104,241,115,106,5.25213
14029,F2207010015,원단검사,FCM12,460,38.4,600,32.0,42.98,0,70.0,69.5,0.0,0.9928571428571428,41,139,0,0,0.3146644
15591,F2207080045,원단검사,FCM11,190,87.6,4000,456.0,58.7,0,120.0,119.7,0.0,0.9975,78,81,89,75,1.338738
12388,F2206290114,원단검사,FCM05,625,220.3,2000,201.0,63.22,0,70.0,67.7,0.0,0.9671428571428572,19,150,102,105,0.9501897
8695,F2204290025,원단검사,FCM12,560,42.8,600,11.0,11.67,0,90.4,90.2,0.0,0.997787610619469,43,28,0,0,14.85745
22735,F2208020101,염색,FCM06,314,93.4,2000,269.0,6.28,120,40.0,38.4,0.32,0.96,74,8,133,5,0.4271967
28667,F2208120070,원단검사,FCM08,460,51.5,1000,36.0,39.3,0,72.0,73.0,0.0,1.0138888888888888,68,196,217,82,0.8660321
3705,F2202210107,원단검사,FCM05,560,198.4,2000,500.0,65.67,0,70.3,46.2,0.0,0.6571834992887625,15,159,195,74,5.25213
31742,F2208300084,원단검사,FCM06,460,155.8,2000,5.0,90.84,0,52.0,80.7,0.0,1.551923076923077,81,356,79,237,1.361657
32779,F2208300164,원단검사,FCM06,460,155.6,2000,33.0,46.44,0,129.8,129.8,0.0,1.0,40,301,93,179,1.013855
4388,F2203030281,원단검사,FCM08,324,78.3,1000,25.0,1.18,30,30.0,17.0,0.5666666666666667,0.5666666666666667,14,6,6,5,5.306342
8303,F2204080072,원단검사,FCM05,450,129.0,2000,92.0,84.78,0,120.2,119.0,0.0,0.9900166389351082,46,309,83,199,1.000596
14081,F2207010015,원단검사,FCM12,460,38.4,600,32.0,57.3,0,70.0,69.5,0.0,0.9928571428571428,38,201,0,0,0.3146644
10781,F2206090076,원단검사,FCM05,485,113.0,2000,267.0,14.8,0,66.4,66.5,0.0,1.0015060240963856,80,17,78,17,5.026582
23884,F2208040015,원단검사,FCM05,536,168.1,2000,1.0,68.17,0,70.0,69.1,0.0,0.9871428571428572,92,196,211,119,0.8125136
34125,F2209010106,원단검사,FCM11,604,234.2,4000,433.0,85.51,0,70.0,69.3,0.0,0.99,80,118,94,186,1.696731
19701,F2207270052,원단검사,FCM05,450,124.8,2000,227.0,7.23,70,64.9,64.4,0.92,0.9922958397534668,74,17,74,16,3.592049
14156,F2207010015,원단검사,FCM12,460,38.4,600,32.0,77.96,0,76.7,76.6,0.0,0.998696219035202,24,287,0,0,0.3146644
8058,F2204080072,원단검사,FCM05,450,129.0,2000,92.0,20.47,0,113.3,116.1,0.0,1.024713150926743,86,62,85,40,1.000596
22769,F2208020101,염색,FCM06,314,93.4,2000,269.0,21.52,0,78.5,78.7,0.0,1.002547770700637,21,53,59,39,0.4271967
33859,F2209010104,원단검사,FCM11,604,207.4,4000,550.0,60.62,0,116.4,115.9,0.0,0.995704467353952,52,129,20,155,1.874971
2279,F2202180559,원단검사,FCM11,495,352.8,4000,121.0,7.02,30,50.2,45.1,1.5033333333333334,0.898406374501992,102,9,120,6,1.473568
14014,F2207010015,원단검사,FCM12,460,38.4,600,32.0,38.84,0,83.8,84.0,0.0,1.002386634844869,40,123,0,0,0.3146644
21624,F2207280327,원단검사,FCM08,324,51.3,1000,9.0,70.0,0,93.9,93.4,0.0,0.9946751863684772,46,200,46,189,0.4998396
30069,F2208260119,원단검사,FCM05,450,147.4,2000,301.0,28.89,0,95.9,95.5,0.0,0.9958289885297184,90,38,89,29,0.8009977
11555,F2206200066,원단검사,FCM08,625,60.2,1000,52.0,52.15,0,130.0,129.8,0.0,0.9984615384615384,53,84,434,24,1.039721
31434,F2208300084,원단검사,FCM06,460,155.8,2000,5.0,10.21,30,81.9,81.5,2.716666666666667,0.995115995115995,79,36,77,24,1.361657
27000,F2208120022,원단검사,FCM05,536,184.9,2000,84.0,14.62,0,85.4,85.4,0.0,1.0,109,30,24,19,1.057401
20649,F2207280320,원단검사,FCM12,450,41.0,600,83.0,25.96,0,109.7,109.2,0.0,0.9954421148587056,147,44,0,0,2.425779
1518,F2202160033,원단검사,FCM06,320,162.0,2000,500.0,77.39,0,120.0,122.3,0.0,1.0191666666666666,132,160,140,94,1.815297
14041,F2207010015,원단검사,FCM12,460,38.4,600,32.0,46.28,0,70.0,69.3,0.0,0.99,38,155,0,0,0.3146644
29811,F2208260029,원단검사,FCM11,604,258.8,4000,400.0,20.25,0,92.7,91.5,0.0,0.9870550161812296,64,36,28,37,2.080513
13652,F2206290342,원단검사,FCM08,560,60.8,1000,10.0,88.59,0,59.5,53.8,0.0,0.9042016806722688,57,244,58,81,0.3221368
20549,F2207280313,원단검사,FCM05,536,168.4,2000,16.0,91.59,0,70.0,70.2,0.0,1.002857142857143,95,244,92,199,2.792194
18321,F2207250114,염색,FCM15,146,188.8,4000,1600.0,25.28,0,65.8,65.5,0.0,0.9954407294832828,131,25,128,41,0.4435995
3594,F2202210107,원단검사,FCM05,560,198.4,2000,500.0,24.25,0,100.0,102.7,0.0,1.027,13,56,118,26,5.25213
11981,F2206220054,원단검사,FCM08,560,63.6,1000,10.0,63.62,0,99.4,99.1,0.0,0.9969818913480883,15,855,33,687,1.315164
23796,F2208040015,원단검사,FCM05,536,168.1,2000,1.0,46.12,0,80.7,80.6,0.0,0.9987608426270136,47,126,213,81,0.8125136
27002,F2208120022,원단검사,FCM05,536,184.9,2000,84.0,15.28,0,87.4,87.4,0.0,1.0,109,31,89,20,1.057401
10299,F2205300122,원단검사,FCM05,505,152.2,2000,3.0,95.05,0,30.0,35.2,0.0,1.1733333333333331,88,226,87,161,0.7943481
23127,F2208030136,원단검사,FCM05,480,156.4,2000,242.0,38.77,0,102.0,101.6,0.0,0.9960784313725488,99,133,94,100,2.855713
15580,F2207080045,원단검사,FCM11,190,87.6,4000,456.0,53.91,0,117.2,116.7,0.0,0.9957337883959044,82,73,95,68,1.338738
24768,F2208080025,원단검사,FCM06,320,122.7,2000,77.0,85.93,0,118.5,117.6,0.0,0.9924050632911392,84,358,93,198,1.593427
13363,F2206290331,원단검사,FCM08,560,71.1,1000,71.0,69.49,0,70.0,68.6,0.0,0.98,62,258,62,57,14.40188
